YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2013-01,2013,Pearland,Houston-The Woodlands-Sugar Land,TX,277,3.095
2013-01,2013,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,3.232
2013-01,2013,League City,Houston-The Woodlands-Sugar Land,TX,403,3.25
2013-01,2013,New Braunfels,San Antonio-New Braunfels,TX,430,2.609
2013-01,2013,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.59
2013-01,2013,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.684
2013-01,2013,Tomball,Houston-The Woodlands-Sugar Land,TX,606,4.002
2013-01,2013,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.245
2013-01,2013,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.211
2013-01,2013,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5.587
2013-01,2013,Katy,Houston-The Woodlands-Sugar Land,TX,1167,4.762
2013-01,2013,Seguin,San Antonio-New Braunfels,TX,1172,2.809
2013-01,2013,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,6.149
2013-01,2013,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.831
2013-01,2013,Boerne,San Antonio-New Braunfels,TX,1416,3.516
2013-01,2013,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.672
2013-01,2013,Converse,San Antonio-New Braunfels,TX,1448,5.128
2013-01,2013,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.766
2013-01,2013,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.706
2013-01,2013,Cibolo,San Antonio-New Braunfels,TX,1728,1.888
2013-01,2013,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.27
2013-01,2013,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.54
2013-01,2013,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.043
2013-01,2013,Schertz,San Antonio-New Braunfels,TX,1831,3.693
2013-01,2013,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,4.034
2013-01,2013,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.451
2013-01,2013,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,7.459
2013-01,2013,Helotes,San Antonio-New Braunfels,TX,2392,3.729
2013-01,2013,Floresville,San Antonio-New Braunfels,TX,2409,5
2013-01,2013,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.847
2013-01,2013,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.269
2013-01,2013,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.327
2013-01,2013,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.005
2013-01,2013,Spring Branch,San Antonio-New Braunfels,TX,2922,2.75
2013-01,2013,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.884
2013-01,2013,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.817
2013-01,2013,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.439
2013-01,2013,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.618
2013-01,2013,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.495
2013-01,2013,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.375
2013-01,2013,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.735
2013-01,2013,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.675
2012-08,2012,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.849
2012-08,2012,San Antonio,San Antonio-New Braunfels,TX,5,3.061
2012-08,2012,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.219
2012-08,2012,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.663
2012-08,2012,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.974
2012-08,2012,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.363
2012-08,2012,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.996
2012-08,2012,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.812
2012-08,2012,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.798
2012-08,2012,League City,Houston-The Woodlands-Sugar Land,TX,403,2.758
2012-08,2012,New Braunfels,San Antonio-New Braunfels,TX,430,3.061
2012-08,2012,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.228
2012-08,2012,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.123
2012-08,2012,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.966
2012-08,2012,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.917
2012-08,2012,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.477
2012-08,2012,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.952
2012-08,2012,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.168
2012-08,2012,Seguin,San Antonio-New Braunfels,TX,1172,4.592
2012-08,2012,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.235
2012-08,2012,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.885
2012-08,2012,Boerne,San Antonio-New Braunfels,TX,1416,3.498
2012-08,2012,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.068
2012-08,2012,Converse,San Antonio-New Braunfels,TX,1448,2.948
2012-08,2012,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.451
2012-08,2012,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.365
2012-08,2012,Cibolo,San Antonio-New Braunfels,TX,1728,2.44
2012-08,2012,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.023
2012-08,2012,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.69
2012-08,2012,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.858
2012-08,2012,Schertz,San Antonio-New Braunfels,TX,1831,2.895
2012-08,2012,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.125
2012-08,2012,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.604
2012-08,2012,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,6.217
2012-08,2012,Helotes,San Antonio-New Braunfels,TX,2392,3.619
2012-08,2012,Floresville,San Antonio-New Braunfels,TX,2409,2.91
2012-08,2012,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.863
2012-08,2012,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.022
2012-08,2012,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.486
2012-08,2012,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.291
2012-08,2012,Spring Branch,San Antonio-New Braunfels,TX,2922,3.704
2012-08,2012,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.873
2012-08,2012,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.994
2012-08,2012,Canyon Lake,San Antonio-New Braunfels,TX,3113,4.534
2012-08,2012,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.818
2012-08,2012,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.863
2012-08,2012,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.756
2012-08,2012,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.676
2012-08,2012,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.041
2012-06,2012,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.766
2012-06,2012,San Antonio,San Antonio-New Braunfels,TX,5,3.125
2012-06,2012,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.031
2012-06,2012,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.704
2012-06,2012,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.988
2012-06,2012,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.913
2012-06,2012,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.741
2012-06,2012,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.525
2012-06,2012,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.694
2012-06,2012,League City,Houston-The Woodlands-Sugar Land,TX,403,2.764
2012-06,2012,New Braunfels,San Antonio-New Braunfels,TX,430,3.257
2012-06,2012,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.114
2012-06,2012,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.779
2012-06,2012,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.748
2012-06,2012,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.226
2012-06,2012,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.464
2012-06,2012,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.878
2012-06,2012,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.66
2012-06,2012,Seguin,San Antonio-New Braunfels,TX,1172,3.799
2012-06,2012,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.131
2012-06,2012,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.348
2012-06,2012,Boerne,San Antonio-New Braunfels,TX,1416,3.753
2012-06,2012,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.779
2012-06,2012,Converse,San Antonio-New Braunfels,TX,1448,3.007
2012-06,2012,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.045
2012-06,2012,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,4.328
2012-06,2012,Cibolo,San Antonio-New Braunfels,TX,1728,2.074
2012-06,2012,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.001
2012-06,2012,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.08
2012-06,2012,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.875
2012-06,2012,Schertz,San Antonio-New Braunfels,TX,1831,3.055
2012-06,2012,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.267
2012-06,2012,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,5.18
2012-06,2012,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,5.763
2012-06,2012,Helotes,San Antonio-New Braunfels,TX,2392,5.004
2012-06,2012,Floresville,San Antonio-New Braunfels,TX,2409,2.951
2012-06,2012,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.095
2012-06,2012,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.44
2012-06,2012,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.584
2012-06,2012,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,2.937
2012-06,2012,Spring Branch,San Antonio-New Braunfels,TX,2922,3.848
2012-06,2012,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,7.29
2012-06,2012,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.125
2012-06,2012,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.704
2012-06,2012,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.247
2012-06,2012,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.661
2012-06,2012,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.516
2012-06,2012,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.088
2012-06,2012,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.616
2012-09,2012,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.962
2012-09,2012,San Antonio,San Antonio-New Braunfels,TX,5,3.067
2012-09,2012,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.03
2012-09,2012,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.867
2012-09,2012,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.655
2012-09,2012,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.706
2012-09,2012,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,5.226
2012-09,2012,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.704
2012-09,2012,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.958
2012-09,2012,League City,Houston-The Woodlands-Sugar Land,TX,403,2.862
2012-09,2012,New Braunfels,San Antonio-New Braunfels,TX,430,3.086
2012-09,2012,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.136
2012-09,2012,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.937
2012-09,2012,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.478
2012-09,2012,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.574
2012-09,2012,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.445
2012-09,2012,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,5
2012-09,2012,Katy,Houston-The Woodlands-Sugar Land,TX,1167,1.927
2012-09,2012,Seguin,San Antonio-New Braunfels,TX,1172,4.762
2012-09,2012,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.436
2012-09,2012,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.429
2012-09,2012,Boerne,San Antonio-New Braunfels,TX,1416,2.436
2012-09,2012,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.344
2012-09,2012,Converse,San Antonio-New Braunfels,TX,1448,2.646
2012-09,2012,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.437
2012-09,2012,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.525
2012-09,2012,Cibolo,San Antonio-New Braunfels,TX,1728,2.735
2012-09,2012,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.102
2012-09,2012,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.262
2012-09,2012,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,4.094
2012-09,2012,Schertz,San Antonio-New Braunfels,TX,1831,3.817
2012-09,2012,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,2.858
2012-09,2012,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.463
2012-09,2012,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,4.17
2012-09,2012,Helotes,San Antonio-New Braunfels,TX,2392,2.563
2012-09,2012,Floresville,San Antonio-New Braunfels,TX,2409,3.844
2012-09,2012,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.451
2012-09,2012,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.333
2012-09,2012,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.783
2012-09,2012,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,6.927
2012-09,2012,Spring Branch,San Antonio-New Braunfels,TX,2922,2.261
2012-09,2012,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,9.091
2012-09,2012,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.09
2012-09,2012,Canyon Lake,San Antonio-New Braunfels,TX,3113,6.671
2012-09,2012,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.34
2012-09,2012,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,4.862
2012-09,2012,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.119
2012-09,2012,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.179
2012-09,2012,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.043
2012-10,2012,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.967
2012-10,2012,San Antonio,San Antonio-New Braunfels,TX,5,3.226
2012-10,2012,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.073
2012-10,2012,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.906
2012-10,2012,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.928
2012-10,2012,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.667
2012-10,2012,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.766
2012-10,2012,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.865
2012-10,2012,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.439
2012-10,2012,League City,Houston-The Woodlands-Sugar Land,TX,403,3.469
2012-10,2012,New Braunfels,San Antonio-New Braunfels,TX,430,2.885
2012-10,2012,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.307
2012-10,2012,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.299
2012-10,2012,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.764
2012-10,2012,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.538
2012-10,2012,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.905
2012-10,2012,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.891
2012-10,2012,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.52
2012-10,2012,Seguin,San Antonio-New Braunfels,TX,1172,4.523
2012-10,2012,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.356
2012-10,2012,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.763
2012-10,2012,Boerne,San Antonio-New Braunfels,TX,1416,3.272
2012-10,2012,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.595
2012-10,2012,Converse,San Antonio-New Braunfels,TX,1448,2.988
2012-10,2012,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.943
2012-10,2012,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.097
2012-10,2012,Cibolo,San Antonio-New Braunfels,TX,1728,2.865
2012-10,2012,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.59
2012-10,2012,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.003
2012-10,2012,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.849
2012-10,2012,Schertz,San Antonio-New Braunfels,TX,1831,2.082
2012-10,2012,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.249
2012-10,2012,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.168
2012-10,2012,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,5.275
2012-10,2012,Helotes,San Antonio-New Braunfels,TX,2392,3.201
2012-10,2012,Floresville,San Antonio-New Braunfels,TX,2409,4.016
2012-10,2012,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.534
2012-10,2012,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.771
2012-10,2012,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.393
2012-10,2012,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.633
2012-10,2012,Spring Branch,San Antonio-New Braunfels,TX,2922,4.42
2012-10,2012,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,6.26
2012-10,2012,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.167
2012-10,2012,Canyon Lake,San Antonio-New Braunfels,TX,3113,5.291
2012-10,2012,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.007
2012-10,2012,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,4.452
2012-10,2012,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.146
2012-10,2012,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.915
2012-10,2012,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.452
2012-07,2012,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.763
2012-07,2012,San Antonio,San Antonio-New Braunfels,TX,5,3.016
2012-07,2012,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.228
2012-07,2012,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.683
2012-07,2012,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.838
2012-07,2012,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.939
2012-07,2012,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.255
2012-07,2012,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.879
2012-07,2012,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.495
2012-07,2012,League City,Houston-The Woodlands-Sugar Land,TX,403,3.069
2012-07,2012,New Braunfels,San Antonio-New Braunfels,TX,430,3.226
2012-07,2012,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.835
2012-07,2012,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.849
2012-07,2012,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.367
2012-07,2012,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.062
2012-07,2012,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.529
2012-07,2012,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.474
2012-07,2012,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.127
2012-07,2012,Seguin,San Antonio-New Braunfels,TX,1172,3.614
2012-07,2012,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.17
2012-07,2012,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.001
2012-07,2012,Boerne,San Antonio-New Braunfels,TX,1416,2.408
2012-07,2012,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.385
2012-07,2012,Converse,San Antonio-New Braunfels,TX,1448,3.256
2012-07,2012,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.336
2012-07,2012,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.86
2012-07,2012,Cibolo,San Antonio-New Braunfels,TX,1728,2.597
2012-07,2012,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.644
2012-07,2012,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.259
2012-07,2012,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.776
2012-07,2012,Schertz,San Antonio-New Braunfels,TX,1831,2.809
2012-07,2012,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.102
2012-07,2012,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.335
2012-07,2012,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,5.357
2012-07,2012,Helotes,San Antonio-New Braunfels,TX,2392,3.513
2012-07,2012,Floresville,San Antonio-New Braunfels,TX,2409,4.075
2012-07,2012,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.698
2012-07,2012,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.685
2012-07,2012,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,5.128
2012-07,2012,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.026
2012-07,2012,Spring Branch,San Antonio-New Braunfels,TX,2922,3.015
2012-07,2012,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,6.676
2012-07,2012,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,3.109
2012-07,2012,Canyon Lake,San Antonio-New Braunfels,TX,3113,5
2012-07,2012,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.867
2012-07,2012,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.501
2012-07,2012,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.68
2012-07,2012,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.961
2012-07,2012,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.908
2012-12,2012,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.977
2012-12,2012,San Antonio,San Antonio-New Braunfels,TX,5,3.461
2012-12,2012,Spring,Houston-The Woodlands-Sugar Land,TX,113,3.197
2012-12,2012,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,3.152
2012-12,2012,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.42
2012-12,2012,Conroe,Houston-The Woodlands-Sugar Land,TX,222,4.446
2012-12,2012,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,4.832
2012-12,2012,Pearland,Houston-The Woodlands-Sugar Land,TX,277,3.383
2012-12,2012,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.257
2012-12,2012,League City,Houston-The Woodlands-Sugar Land,TX,403,3.291
2012-12,2012,New Braunfels,San Antonio-New Braunfels,TX,430,3.634
2012-12,2012,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,4.278
2012-12,2012,Richmond,Houston-The Woodlands-Sugar Land,TX,600,3.091
2012-12,2012,Tomball,Houston-The Woodlands-Sugar Land,TX,606,3.706
2012-12,2012,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.265
2012-12,2012,Baytown,Houston-The Woodlands-Sugar Land,TX,653,5.448
2012-12,2012,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.916
2012-12,2012,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.793
2012-12,2012,Seguin,San Antonio-New Braunfels,TX,1172,4.312
2012-12,2012,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.334
2012-12,2012,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,4.267
2012-12,2012,Boerne,San Antonio-New Braunfels,TX,1416,2.182
2012-12,2012,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.846
2012-12,2012,Converse,San Antonio-New Braunfels,TX,1448,4.386
2012-12,2012,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4.003
2012-12,2012,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,3.717
2012-12,2012,Cibolo,San Antonio-New Braunfels,TX,1728,2.905
2012-12,2012,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.344
2012-12,2012,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.374
2012-12,2012,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.731
2012-12,2012,Schertz,San Antonio-New Braunfels,TX,1831,2.928
2012-12,2012,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.451
