SizeRank,Date,City,Value
1383,6/1/16,Dallas,127400
1409,6/1/16,San Antonio,303400
1412,6/1/16,Dallas,173500
1422,6/1/16,Houston,263600
1444,6/1/16,San Antonio,146900
1493,6/1/16,Dallas,235300
1533,6/1/16,Dallas,83600
1650,6/1/16,Dallas,167800
1675,6/1/16,Houston,144600
1687,6/1/16,Houston,161900
1703,6/1/16,Houston,116000
1735,6/1/16,El Paso,85000
1737,6/1/16,San Antonio,209300
1739,6/1/16,Dallas,102500
1742,6/1/16,Houston,191600
1773,6/1/16,Austin,184900
1781,6/1/16,Dallas,207500
1805,6/1/16,Dallas,599500
1816,6/1/16,Houston,187300
1848,6/1/16,Houston,145300
1852,6/1/16,San Antonio,195300
1946,6/1/16,Austin,193500
1967,6/1/16,Houston,160600
1972,6/1/16,Dallas,183000
2058,6/1/16,Houston,158300
2073,6/1/16,Dallas,87800
2150,6/1/16,Dallas,463300
2201,6/1/16,Austin,169500
2258,6/1/16,Dallas,1087200
2273,6/1/16,Dallas,147600
2289,6/1/16,Dallas,152100
2373,6/1/16,Dallas,131900
2425,6/1/16,Houston,146100
2434,6/1/16,Dallas,162700
2503,6/1/16,Austin,178000
2505,6/1/16,Dallas,183600
2534,6/1/16,San Antonio,235700
2554,6/1/16,San Antonio,197500
2675,6/1/16,Dallas,222900
2676,6/1/16,Dallas,233700
2707,6/1/16,San Antonio,166900
2715,6/1/16,Houston,178300
2756,6/1/16,Dallas,175900
2836,6/1/16,Austin,128300
2886,6/1/16,Houston,355600
2896,6/1/16,Houston,246500
2898,6/1/16,Austin,147300
2978,6/1/16,Dallas,332500
2980,6/1/16,Houston,765400
3002,6/1/16,Dallas,183100
3056,6/1/16,Austin,244400
3071,6/1/16,Houston,102300
3152,6/1/16,Houston,183500
3160,6/1/16,Houston,171300
3189,6/1/16,Houston,145600
3236,6/1/16,Dallas,90800
3237,6/1/16,Dallas,155500
3256,6/1/16,Corpus Christi,171900
3265,6/1/16,Houston,126600
3332,6/1/16,San Antonio,371900
3348,6/1/16,Austin,385300
3381,6/1/16,Houston,92900
3403,6/1/16,Dallas,337900
3446,6/1/16,Dallas,190000
3470,6/1/16,Houston,133400
3483,6/1/16,Corpus Christi,193400
3517,6/1/16,Houston,242400
3561,6/1/16,San Antonio,140600
3563,6/1/16,Dallas,184200
3599,6/1/16,Dallas,313000
3614,6/1/16,Dallas,112200
3701,6/1/16,El Paso,114800
3714,6/1/16,Dallas,185600
3717,6/1/16,San Antonio,218200
3786,6/1/16,Houston,132900
3805,6/1/16,Dallas,172500
3813,6/1/16,Rio Grande City,71300
3815,6/1/16,Dallas,173100
3856,6/1/16,Austin,270400
3886,6/1/16,Houston,117700
3946,6/1/16,Dallas,145500
3962,6/1/16,San Antonio,316800
4017,6/1/16,Austin,168800
4043,6/1/16,Dallas,89600
4059,6/1/16,San Antonio,155900
4066,6/1/16,Houston,244200
4214,6/1/16,Houston,211900
4316,6/1/16,Austin,277800
4444,6/1/16,Houston,185300
4452,6/1/16,Houston,124500
4530,6/1/16,San Antonio,360300
4556,6/1/16,Dallas,67300
4590,6/1/16,Houston,335600
4631,6/1/16,Houston,162700
4689,6/1/16,Houston,101900
4720,6/1/16,Austin,407500
4760,6/1/16,Dallas,147400
4779,6/1/16,Houston,77300
4886,6/1/16,San Antonio,218400
4991,6/1/16,Houston,259900
5064,6/1/16,San Antonio,184500
5133,6/1/16,Dallas,1358100
5139,6/1/16,Austin,240400
5144,6/1/16,Dallas,482200
5181,6/1/16,Austin,402000
5182,6/1/16,Dallas,128900
5209,6/1/16,Corpus Christi,108600
5219,6/1/16,Austin,125200
5243,6/1/16,San Antonio,188900
5339,6/1/16,Dallas,83600
5355,6/1/16,Dallas,398800
5407,6/1/16,Dallas,206200
5643,6/1/16,San Antonio,504500
5667,6/1/16,San Antonio,181600
5932,6/1/16,Rio Grande City,73700
5933,6/1/16,Dallas,352000
6008,6/1/16,Dallas,174300
6067,6/1/16,Dallas,475600
6073,6/1/16,Corpus Christi,124100
6086,6/1/16,Houston,130900
6091,6/1/16,Dallas,369100
6093,6/1/16,San Antonio,89100
6140,6/1/16,Houston,115800
6193,6/1/16,Houston,398500
6244,6/1/16,Dallas,86700
6252,6/1/16,Dallas,365500
6285,6/1/16,Dallas,219700
6416,6/1/16,Austin,471500
6435,6/1/16,Dallas,160000
6442,6/1/16,Austin,221900
6473,6/1/16,Dallas,198300
6560,6/1/16,Austin,359400
6663,6/1/16,Houston,120600
6728,6/1/16,Dallas,184300
6832,6/1/16,Dallas,439200
6874,6/1/16,Houston,193000
6893,6/1/16,San Antonio,196200
6927,6/1/16,San Antonio,119000
6944,6/1/16,Dallas,211400
6961,6/1/16,Dallas,91200
7069,6/1/16,Dallas,212000
7185,6/1/16,Houston,170800
7249,6/1/16,San Antonio,522300
7298,6/1/16,Houston,89200
7325,6/1/16,Dallas,157400
7369,6/1/16,Dallas,290400
7413,6/1/16,Corpus Christi,89800
7451,6/1/16,Dallas,202000
7474,6/1/16,Dallas,1574200
7603,6/1/16,El Paso,121000
7638,6/1/16,San Antonio,432200
7814,6/1/16,Austin,173300
7835,6/1/16,Houston,127700
7990,6/1/16,San Antonio,288200
8016,6/1/16,Dallas,238900
8029,6/1/16,Dallas,333100
8055,6/1/16,Dallas,93800
8058,6/1/16,Dallas,236400
8068,6/1/16,Houston,117500
8110,6/1/16,El Paso,117100
8129,6/1/16,Austin,622500
8505,6/1/16,Dallas,60900
8571,6/1/16,Dallas,234200
8646,6/1/16,Dallas,136900
8662,6/1/16,San Antonio,366000
8684,6/1/16,Dallas,147300
8688,6/1/16,Corpus Christi,408200
8692,6/1/16,San Antonio,363800
8774,6/1/16,Austin,933600
8823,6/1/16,Dallas,73700
9024,6/1/16,Dallas,213800
9039,6/1/16,Austin,130500
9066,6/1/16,San Antonio,565400
9076,6/1/16,Dallas,196200
9110,6/1/16,Austin,171500
9167,6/1/16,Houston,148600
9482,6/1/16,San Antonio,279600
9666,6/1/16,Houston,203700
9682,6/1/16,Dallas,199800
9713,6/1/16,Houston,216800
9883,6/1/16,Austin,464400
9888,6/1/16,Houston,242900
9907,6/1/16,Dallas,125600
9932,6/1/16,Austin,129300
9995,6/1/16,Dallas,294900
10048,6/1/16,Dallas,105300
10076,6/1/16,Dallas,437400
10134,6/1/16,Dallas,105300
10153,6/1/16,Austin,396100
10188,6/1/16,Dallas,424600
10302,6/1/16,Houston,248400
10303,6/1/16,Dallas,336400
10342,6/1/16,Dallas,81100
10420,6/1/16,San Antonio,302000
10437,6/1/16,Houston,162500
10612,6/1/16,Dallas,304800
10619,6/1/16,Houston,142100
10671,6/1/16,Houston,182800
10720,6/1/16,Dallas,134600
10932,6/1/16,Houston,227600
10998,6/1/16,San Antonio,425100
11100,6/1/16,Austin,462700
11115,6/1/16,Houston,146300
11233,6/1/16,Dallas,296300
11259,6/1/16,San Antonio,719200
11277,6/1/16,Dallas,173900
11284,6/1/16,Corpus Christi,49600
11331,6/1/16,San Antonio,281100
11398,6/1/16,Dallas,92600
11502,6/1/16,Dallas,310800
11524,6/1/16,Dallas,306400
11543,6/1/16,Austin,943400
11667,6/1/16,Dallas,75200
11804,6/1/16,Dallas,186400
11834,6/1/16,Houston,180600
11880,6/1/16,Houston,202000
11993,6/1/16,Houston,272700
12016,6/1/16,Houston,172800
12084,6/1/16,Houston,136200
12185,6/1/16,Houston,234000
12256,6/1/16,Dallas,426300
12433,6/1/16,Houston,176400
12568,6/1/16,Houston,193800
12590,6/1/16,Dallas,130000
12734,6/1/16,Rio Grande City,93000
12745,6/1/16,Austin,223000
12771,6/1/16,Houston,227300
12786,6/1/16,Houston,167000
12817,6/1/16,Austin,177500
12823,6/1/16,Dallas,86800
12842,6/1/16,Dallas,210600
12873,6/1/16,Dallas,202200
12919,6/1/16,Dallas,158100
12975,6/1/16,San Antonio,210000
12987,6/1/16,Houston,127000
13016,6/1/16,Dallas,213500
13041,6/1/16,Dallas,139500
13076,6/1/16,Houston,175600
13080,6/1/16,Dallas,82300
13131,6/1/16,Austin,281700
13132,6/1/16,Houston,310600
13144,6/1/16,Austin,241500
13146,6/1/16,Dallas,194400
13165,6/1/16,Houston,403000
13181,6/1/16,Houston,130100
13184,6/1/16,Dallas,167700
13230,6/1/16,Dallas,156500
13231,6/1/16,Houston,251300
3,7/1/16,Houston,161500
5,7/1/16,San Antonio,143200
10,7/1/16,Dallas,140900
11,7/1/16,Austin,312100
17,7/1/16,Dallas,146600
22,7/1/16,El Paso,114500
50,7/1/16,Dallas,160600
66,7/1/16,Corpus Christi,135600
79,7/1/16,Dallas,289000
109,7/1/16,Dallas,144200
110,7/1/16,Houston,176700
116,7/1/16,Dallas,152100
159,7/1/16,Dallas,153000
184,7/1/16,Houston,288700
189,7/1/16,Dallas,279900
205,7/1/16,Houston,237400
206,7/1/16,Austin,250200
214,7/1/16,Houston,188600
218,7/1/16,Houston,118100
221,7/1/16,Dallas,372300
229,7/1/16,Dallas,127900
257,7/1/16,Dallas,223700
267,7/1/16,Houston,235500
269,7/1/16,Dallas,185700
321,7/1/16,Dallas,216400
345,7/1/16,Dallas,244000
371,7/1/16,Houston,337100
395,7/1/16,Houston,234200
422,7/1/16,San Antonio,230700
433,7/1/16,Dallas,280500
481,7/1/16,Austin,273300
496,7/1/16,Austin,214700
585,7/1/16,Houston,197600
590,7/1/16,Houston,245300
595,7/1/16,Houston,213900
628,7/1/16,Houston,191000
644,7/1/16,Houston,121600
652,7/1/16,Austin,179500
664,7/1/16,Dallas,335900
711,7/1/16,Austin,260700
737,7/1/16,Dallas,188200
781,7/1/16,Dallas,234200
932,7/1/16,Dallas,184000
967,7/1/16,Dallas,163500
1042,7/1/16,Dallas,310700
1048,7/1/16,Dallas,167300
1051,7/1/16,Dallas,231000
1068,7/1/16,Dallas,154400
1075,7/1/16,Houston,168300
1080,7/1/16,Dallas,204000
1100,7/1/16,Dallas,204000
1137,7/1/16,Dallas,213900
1142,7/1/16,Dallas,199500
1150,7/1/16,Houston,233100
1155,7/1/16,San Antonio,149100
1201,7/1/16,Dallas,103300
1237,7/1/16,Houston,99200
1255,7/1/16,Dallas,362900
1259,7/1/16,Dallas,361100
1301,7/1/16,Dallas,200200
1311,7/1/16,Dallas,129800
1339,7/1/16,Dallas,99800
1350,7/1/16,Dallas,159500
1365,7/1/16,Houston,271200
1383,7/1/16,Dallas,130300
1409,7/1/16,San Antonio,303100
1412,7/1/16,Dallas,175100
1422,7/1/16,Houston,265500
1444,7/1/16,San Antonio,147300
1493,7/1/16,Dallas,238100
1533,7/1/16,Dallas,83100
1650,7/1/16,Dallas,171900
1675,7/1/16,Houston,146500
1687,7/1/16,Houston,164000
1703,7/1/16,Houston,116900
1735,7/1/16,El Paso,85000
1737,7/1/16,San Antonio,210900
1739,7/1/16,Dallas,104800
1742,7/1/16,Houston,192400
1773,7/1/16,Austin,187100
1781,7/1/16,Dallas,211500
1805,7/1/16,Dallas,602000
1816,7/1/16,Houston,187800
1848,7/1/16,Houston,146500
1852,7/1/16,San Antonio,197000
1946,7/1/16,Austin,195000
1967,7/1/16,Houston,162200
1972,7/1/16,Dallas,184000
2058,7/1/16,Houston,161000
2073,7/1/16,Dallas,90500
2150,7/1/16,Dallas,464500
2201,7/1/16,Austin,169300
2258,7/1/16,Dallas,1102700
2273,7/1/16,Dallas,148800
2289,7/1/16,Dallas,153900
2373,7/1/16,Dallas,132600
2425,7/1/16,Houston,147900
2434,7/1/16,Dallas,165000
2503,7/1/16,Austin,179800
2505,7/1/16,Dallas,185000
2534,7/1/16,San Antonio,235000
2554,7/1/16,San Antonio,197500
2675,7/1/16,Dallas,226500
2676,7/1/16,Dallas,237200
2707,7/1/16,San Antonio,167900
2715,7/1/16,Houston,179300
2756,7/1/16,Dallas,177600
2836,7/1/16,Austin,129100
2886,7/1/16,Houston,353200
2896,7/1/16,Houston,247000
2898,7/1/16,Austin,150100
2978,7/1/16,Dallas,333800
2980,7/1/16,Houston,764900
3002,7/1/16,Dallas,184400
3056,7/1/16,Austin,247100
3071,7/1/16,Houston,102900
3152,7/1/16,Houston,184400
3160,7/1/16,Houston,173400
3189,7/1/16,Houston,146800
3236,7/1/16,Dallas,90800
3237,7/1/16,Dallas,159400
3256,7/1/16,Corpus Christi,172800
3265,7/1/16,Houston,128800
3332,7/1/16,San Antonio,373900
3348,7/1/16,Austin,388700
3381,7/1/16,Houston,93800
3403,7/1/16,Dallas,340800
3446,7/1/16,Dallas,192900
3470,7/1/16,Houston,134900
3483,7/1/16,Corpus Christi,192600
3517,7/1/16,Houston,242400
3561,7/1/16,San Antonio,141700
3563,7/1/16,Dallas,185300
3599,7/1/16,Dallas,316200
3614,7/1/16,Dallas,114500
3701,7/1/16,El Paso,115400
3714,7/1/16,Dallas,190400
3717,7/1/16,San Antonio,221000
3786,7/1/16,Houston,133700
3805,7/1/16,Dallas,173300
3813,7/1/16,Rio Grande City,71800
3815,7/1/16,Dallas,175200
3856,7/1/16,Austin,275600
3886,7/1/16,Houston,122600
3946,7/1/16,Dallas,146000
3962,7/1/16,San Antonio,316900
4017,7/1/16,Austin,169500
4043,7/1/16,Dallas,90700
4059,7/1/16,San Antonio,156400
4066,7/1/16,Houston,244800
4214,7/1/16,Houston,212200
4316,7/1/16,Austin,280000
4444,7/1/16,Houston,185500
4452,7/1/16,Houston,124900
4530,7/1/16,San Antonio,361300
4556,7/1/16,Dallas,67200
4590,7/1/16,Houston,336900
4631,7/1/16,Houston,164900
4689,7/1/16,Houston,104300
4720,7/1/16,Austin,408700
4760,7/1/16,Dallas,149500
4779,7/1/16,Houston,79400
4886,7/1/16,San Antonio,219900
4991,7/1/16,Houston,261500
5064,7/1/16,San Antonio,185200
5133,7/1/16,Dallas,1378100
5139,7/1/16,Austin,242500
5144,7/1/16,Dallas,484400
5181,7/1/16,Austin,404600
5182,7/1/16,Dallas,130700
5209,7/1/16,Corpus Christi,109500
5219,7/1/16,Austin,126800
5243,7/1/16,San Antonio,189000
5339,7/1/16,Dallas,85400
5355,7/1/16,Dallas,403100
5407,7/1/16,Dallas,207800
5643,7/1/16,San Antonio,505100
5667,7/1/16,San Antonio,180900
5932,7/1/16,Rio Grande City,73600
5933,7/1/16,Dallas,360200
6008,7/1/16,Dallas,176000
6067,7/1/16,Dallas,477600
6073,7/1/16,Corpus Christi,124700
6086,7/1/16,Houston,132000
6091,7/1/16,Dallas,373900
6093,7/1/16,San Antonio,90100
6140,7/1/16,Houston,114500
6193,7/1/16,Houston,402200
6244,7/1/16,Dallas,87300
6252,7/1/16,Dallas,368300
6285,7/1/16,Dallas,223100
6416,7/1/16,Austin,472600
6435,7/1/16,Dallas,164900
6442,7/1/16,Austin,222800
6473,7/1/16,Dallas,200800
6560,7/1/16,Austin,363900
6663,7/1/16,Houston,121200
6728,7/1/16,Dallas,185200
6832,7/1/16,Dallas,440300
6874,7/1/16,Houston,195500
6893,7/1/16,San Antonio,196800
6927,7/1/16,San Antonio,119000
6944,7/1/16,Dallas,213000
6961,7/1/16,Dallas,91700
7069,7/1/16,Dallas,215100
7185,7/1/16,Houston,171800
7249,7/1/16,San Antonio,525000
7298,7/1/16,Houston,90300
7325,7/1/16,Dallas,158700
7369,7/1/16,Dallas,294200
7413,7/1/16,Corpus Christi,92000
7451,7/1/16,Dallas,204500
7474,7/1/16,Dallas,1585300
7603,7/1/16,El Paso,121800
7638,7/1/16,San Antonio,431800
7814,7/1/16,Austin,173800
7835,7/1/16,Houston,128100
7990,7/1/16,San Antonio,287300
8016,7/1/16,Dallas,240700
8029,7/1/16,Dallas,339200
8055,7/1/16,Dallas,97300
8058,7/1/16,Dallas,239400
8068,7/1/16,Houston,117400
8110,7/1/16,El Paso,117100
8129,7/1/16,Austin,623600
8505,7/1/16,Dallas,60600
8571,7/1/16,Dallas,236300
8646,7/1/16,Dallas,137800
8662,7/1/16,San Antonio,365400
8684,7/1/16,Dallas,148000
8688,7/1/16,Corpus Christi,410800
8692,7/1/16,San Antonio,362900
8774,7/1/16,Austin,940200
8823,7/1/16,Dallas,75300
9024,7/1/16,Dallas,218900
9039,7/1/16,Austin,130000
9066,7/1/16,San Antonio,568700
9076,7/1/16,Dallas,198700
9110,7/1/16,Austin,169200
9167,7/1/16,Houston,149600
9482,7/1/16,San Antonio,281100
9666,7/1/16,Houston,206400
9682,7/1/16,Dallas,201800
9713,7/1/16,Houston,218400
9883,7/1/16,Austin,465600
9888,7/1/16,Houston,244400
9907,7/1/16,Dallas,126700
9932,7/1/16,Austin,130800
9995,7/1/16,Dallas,297100
10048,7/1/16,Dallas,105900
10076,7/1/16,Dallas,436100
10134,7/1/16,Dallas,106400
10153,7/1/16,Austin,396800
10188,7/1/16,Dallas,431500
10302,7/1/16,Houston,248600
10303,7/1/16,Dallas,338700
10342,7/1/16,Dallas,84100
10420,7/1/16,San Antonio,301100
10437,7/1/16,Houston,163500
10612,7/1/16,Dallas,308000
10619,7/1/16,Houston,143800
10671,7/1/16,Houston,183400
10720,7/1/16,Dallas,138100
10932,7/1/16,Houston,231900
10998,7/1/16,San Antonio,429900
11100,7/1/16,Austin,465500
11115,7/1/16,Houston,144700
11233,7/1/16,Dallas,299700
11259,7/1/16,San Antonio,720000
11277,7/1/16,Dallas,174100
11284,7/1/16,Corpus Christi,50000
11331,7/1/16,San Antonio,281400
11398,7/1/16,Dallas,95700
11502,7/1/16,Dallas,312700
11524,7/1/16,Dallas,307100
11543,7/1/16,Austin,950600
11667,7/1/16,Dallas,77200
11804,7/1/16,Dallas,188000
11834,7/1/16,Houston,182200
11880,7/1/16,Houston,204500
11993,7/1/16,Houston,275700
12016,7/1/16,Houston,171500
12084,7/1/16,Houston,137100
12185,7/1/16,Houston,235200
12256,7/1/16,Dallas,428600
12433,7/1/16,Houston,176000
12568,7/1/16,Houston,194700
12590,7/1/16,Dallas,131000
12734,7/1/16,Rio Grande City,94300
12745,7/1/16,Austin,230000
12771,7/1/16,Houston,230600
12786,7/1/16,Houston,167500
12817,7/1/16,Austin,183000
12823,7/1/16,Dallas,86600
12842,7/1/16,Dallas,213100
12873,7/1/16,Dallas,205400
12919,7/1/16,Dallas,159600
12975,7/1/16,San Antonio,216900
12987,7/1/16,Houston,128100
13016,7/1/16,Dallas,217000
13041,7/1/16,Dallas,140800
13076,7/1/16,Houston,176100
13080,7/1/16,Dallas,83800
13131,7/1/16,Austin,283100
13132,7/1/16,Houston,311400
13144,7/1/16,Austin,243000
13146,7/1/16,Dallas,196300
13165,7/1/16,Houston,398500
13181,7/1/16,Houston,132800
13184,7/1/16,Dallas,170800
13230,7/1/16,Dallas,158100
13231,7/1/16,Houston,251500
3,8/1/16,Houston,163400
5,8/1/16,San Antonio,144200
10,8/1/16,Dallas,144100
11,8/1/16,Austin,314500
17,8/1/16,Dallas,147800
22,8/1/16,El Paso,114600
50,8/1/16,Dallas,162300
66,8/1/16,Corpus Christi,136600
79,8/1/16,Dallas,291900
109,8/1/16,Dallas,146700
110,8/1/16,Houston,177000
116,8/1/16,Dallas,155900
159,8/1/16,Dallas,154800
184,8/1/16,Houston,289700
189,8/1/16,Dallas,281500
205,8/1/16,Houston,237800
206,8/1/16,Austin,252200
214,8/1/16,Houston,189600
218,8/1/16,Houston,119500
221,8/1/16,Dallas,373600
229,8/1/16,Dallas,131200
257,8/1/16,Dallas,228500
267,8/1/16,Houston,235600
269,8/1/16,Dallas,187900
321,8/1/16,Dallas,219800
345,8/1/16,Dallas,248800
371,8/1/16,Houston,338400
395,8/1/16,Houston,234900
422,8/1/16,San Antonio,231600
433,8/1/16,Dallas,282500
481,8/1/16,Austin,273900
496,8/1/16,Austin,215900
585,8/1/16,Houston,198200
590,8/1/16,Houston,246900
595,8/1/16,Houston,215700
628,8/1/16,Houston,192000
644,8/1/16,Houston,122500
652,8/1/16,Austin,182500
664,8/1/16,Dallas,337800
711,8/1/16,Austin,262800
737,8/1/16,Dallas,190700
781,8/1/16,Dallas,236700
932,8/1/16,Dallas,185700
967,8/1/16,Dallas,167100
1042,8/1/16,Dallas,311800
1048,8/1/16,Dallas,169400
1051,8/1/16,Dallas,233300
1068,8/1/16,Dallas,156900
1075,8/1/16,Houston,168900
1080,8/1/16,Dallas,205600
1100,8/1/16,Dallas,206000
1137,8/1/16,Dallas,216700
1142,8/1/16,Dallas,202000
1150,8/1/16,Houston,235100
1155,8/1/16,San Antonio,150400
1201,8/1/16,Dallas,104800
1237,8/1/16,Houston,100200
1255,8/1/16,Dallas,365200
1259,8/1/16,Dallas,364600
1301,8/1/16,Dallas,202400
1311,8/1/16,Dallas,131000
1339,8/1/16,Dallas,102000
1350,8/1/16,Dallas,161500
1365,8/1/16,Houston,271600
1383,8/1/16,Dallas,132700
1409,8/1/16,San Antonio,303600
1412,8/1/16,Dallas,176600
1422,8/1/16,Houston,266700
1444,8/1/16,San Antonio,147700
1493,8/1/16,Dallas,240800
1533,8/1/16,Dallas,83500
1650,8/1/16,Dallas,175900
1675,8/1/16,Houston,147900
1687,8/1/16,Houston,165800
1703,8/1/16,Houston,118300
1735,8/1/16,El Paso,84700
1737,8/1/16,San Antonio,212000
1739,8/1/16,Dallas,107900
1742,8/1/16,Houston,192700
1773,8/1/16,Austin,189300
1781,8/1/16,Dallas,215700
1805,8/1/16,Dallas,602700
1816,8/1/16,Houston,188400
1848,8/1/16,Houston,148100
1852,8/1/16,San Antonio,198900
1946,8/1/16,Austin,196400
1967,8/1/16,Houston,163600
1972,8/1/16,Dallas,186300
2058,8/1/16,Houston,164500
2073,8/1/16,Dallas,92900
2150,8/1/16,Dallas,466000
2201,8/1/16,Austin,168100
2258,8/1/16,Dallas,1115500
2273,8/1/16,Dallas,149800
2289,8/1/16,Dallas,155200
2373,8/1/16,Dallas,133500
2425,8/1/16,Houston,149600
2434,8/1/16,Dallas,167600
2503,8/1/16,Austin,181100
2505,8/1/16,Dallas,186200
2534,8/1/16,San Antonio,234400
2554,8/1/16,San Antonio,197900
2675,8/1/16,Dallas,230300
2676,8/1/16,Dallas,240100
2707,8/1/16,San Antonio,168800
2715,8/1/16,Houston,179000
2756,8/1/16,Dallas,179000
2836,8/1/16,Austin,129500
2886,8/1/16,Houston,350500
2896,8/1/16,Houston,247500
2898,8/1/16,Austin,153000
2978,8/1/16,Dallas,334400
2980,8/1/16,Houston,765800
3002,8/1/16,Dallas,185900
3056,8/1/16,Austin,249300
3071,8/1/16,Houston,104000
3152,8/1/16,Houston,185400
3160,8/1/16,Houston,175200
3189,8/1/16,Houston,147800
3236,8/1/16,Dallas,90900
3237,8/1/16,Dallas,163000
3256,8/1/16,Corpus Christi,173800
3265,8/1/16,Houston,131500
3332,8/1/16,San Antonio,375700
3348,8/1/16,Austin,390800
3381,8/1/16,Houston,94800
3403,8/1/16,Dallas,342200
3446,8/1/16,Dallas,194800
3470,8/1/16,Houston,136300
3483,8/1/16,Corpus Christi,189800
3517,8/1/16,Houston,242300
3561,8/1/16,San Antonio,142900
3563,8/1/16,Dallas,186200
3599,8/1/16,Dallas,319200
3614,8/1/16,Dallas,116100
3701,8/1/16,El Paso,115600
3714,8/1/16,Dallas,194600
3717,8/1/16,San Antonio,223100
3786,8/1/16,Houston,134200
3805,8/1/16,Dallas,174700
3813,8/1/16,Rio Grande City,72300
3815,8/1/16,Dallas,176700
3856,8/1/16,Austin,282400
3886,8/1/16,Houston,127600
3946,8/1/16,Dallas,146300
3962,8/1/16,San Antonio,318000
4017,8/1/16,Austin,171500
4043,8/1/16,Dallas,91900
4059,8/1/16,San Antonio,157500
4066,8/1/16,Houston,245400
4214,8/1/16,Houston,213000
4316,8/1/16,Austin,280900
4444,8/1/16,Houston,186300
4452,8/1/16,Houston,126100
4530,8/1/16,San Antonio,363800
4556,8/1/16,Dallas,67700
4590,8/1/16,Houston,337500
4631,8/1/16,Houston,167500
4689,8/1/16,Houston,106700
4720,8/1/16,Austin,410300
4760,8/1/16,Dallas,151300
4779,8/1/16,Houston,80800
4886,8/1/16,San Antonio,220900
4991,8/1/16,Houston,263000
5064,8/1/16,San Antonio,185800
5133,8/1/16,Dallas,1393000
5139,8/1/16,Austin,244800
5144,8/1/16,Dallas,485300
5181,8/1/16,Austin,405700
5182,8/1/16,Dallas,133000
5209,8/1/16,Corpus Christi,110200
5219,8/1/16,Austin,126400
5243,8/1/16,San Antonio,189300
5339,8/1/16,Dallas,87500
5355,8/1/16,Dallas,405700
5407,8/1/16,Dallas,208800
5643,8/1/16,San Antonio,505200
5667,8/1/16,San Antonio,181400
5932,8/1/16,Rio Grande City,71800
5933,8/1/16,Dallas,366600
6008,8/1/16,Dallas,178000
6067,8/1/16,Dallas,477700
6073,8/1/16,Corpus Christi,125600
6086,8/1/16,Houston,132600
6091,8/1/16,Dallas,378900
6093,8/1/16,San Antonio,92600
6140,8/1/16,Houston,114600
6193,8/1/16,Houston,406800
6244,8/1/16,Dallas,88000
6252,8/1/16,Dallas,371100
6285,8/1/16,Dallas,225100
6416,8/1/16,Austin,473800
6435,8/1/16,Dallas,168500
6442,8/1/16,Austin,223200
6473,8/1/16,Dallas,203500
6560,8/1/16,Austin,367400
6663,8/1/16,Houston,122800
6728,8/1/16,Dallas,186300
6832,8/1/16,Dallas,438800
6874,8/1/16,Houston,197700
6893,8/1/16,San Antonio,198500
6927,8/1/16,San Antonio,119800
6944,8/1/16,Dallas,214100
6961,8/1/16,Dallas,93300
7069,8/1/16,Dallas,219500
7185,8/1/16,Houston,173600
7249,8/1/16,San Antonio,526100
7298,8/1/16,Houston,90600
7325,8/1/16,Dallas,160400
7369,8/1/16,Dallas,296800
7413,8/1/16,Corpus Christi,93900
7451,8/1/16,Dallas,206500
7474,8/1/16,Dallas,1596200
7603,8/1/16,El Paso,122500
7638,8/1/16,San Antonio,431800
7814,8/1/16,Austin,174700
7835,8/1/16,Houston,128900
7990,8/1/16,San Antonio,287400
8016,8/1/16,Dallas,242600
8029,8/1/16,Dallas,344300
8055,8/1/16,Dallas,102000
8058,8/1/16,Dallas,242700
8068,8/1/16,Houston,118600
8110,8/1/16,El Paso,118800
8129,8/1/16,Austin,623300
8505,8/1/16,Dallas,61300
8571,8/1/16,Dallas,238400
8646,8/1/16,Dallas,139100
8662,8/1/16,San Antonio,365200
8684,8/1/16,Dallas,149100
8688,8/1/16,Corpus Christi,413100
8692,8/1/16,San Antonio,363300
8774,8/1/16,Austin,948900
8823,8/1/16,Dallas,75900
9024,8/1/16,Dallas,224100
9039,8/1/16,Austin,128700
9066,8/1/16,San Antonio,571600
9076,8/1/16,Dallas,202100
9110,8/1/16,Austin,162100
9167,8/1/16,Houston,150700
9482,8/1/16,San Antonio,283400
9666,8/1/16,Houston,208200
9682,8/1/16,Dallas,203900
9713,8/1/16,Houston,220800
9883,8/1/16,Austin,468100
9888,8/1/16,Houston,246900
9907,8/1/16,Dallas,128100
9932,8/1/16,Austin,133000
9995,8/1/16,Dallas,299900
10048,8/1/16,Dallas,105200
10076,8/1/16,Dallas,434300
10134,8/1/16,Dallas,107800
10153,8/1/16,Austin,396800
10188,8/1/16,Dallas,437700
10302,8/1/16,Houston,249000
10303,8/1/16,Dallas,344700
10342,8/1/16,Dallas,85800
10420,8/1/16,San Antonio,302600
10437,8/1/16,Houston,163900
10612,8/1/16,Dallas,310700
10619,8/1/16,Houston,147000
