date,RegionName,med_rental_price,SizeRank
2018-05,Montana,1250,43
2018-05,Delaware,1400,44
2018-05,South Dakota,1095,45
2018-05,Alaska,1750,46
2018-05,North Dakota,1300,47
2018-05,District of Columbia,3225,48
2018-05,Wyoming,1100,49
2018-06,California,2800,1
2018-06,Texas,1595,2
2018-06,Florida,1800,3
2018-06,Illinois,1590,4
2018-06,Pennsylvania,1350,5
2018-06,Ohio,1100,6
2018-06,Michigan,1099,7
2018-06,Georgia,1395,8
2018-06,North Carolina,1350,9
2018-06,New Jersey,2000,10
2018-06,Virginia,1750,11
2018-06,Washington,2175,12
2018-06,Massachusetts,2800,13
2018-06,Indiana,1100,14
2018-06,Arizona,1500,15
2018-06,Tennessee,1300,16
2018-06,Missouri,995,17
2018-06,Maryland,1800,18
2018-06,Wisconsin,1175,19
2018-06,Minnesota,1600,20
2018-06,Colorado,2000,21
2018-06,Alabama,1050,22
2018-06,South Carolina,1400,23
2018-06,Louisiana,1275,24
2018-06,Kentucky,1150,25
2018-06,Oregon,1800,26
2018-06,Oklahoma,1050,27
2018-06,Connecticut,2085,28
2018-06,Iowa,1150,29
2018-06,Mississippi,1150,30
2018-06,Arkansas,1095,31
2018-06,Kansas,1100,32
2018-06,Utah,1545,33
2018-06,Nevada,1525,34
2018-06,New Mexico,1250,35
2018-06,West Virginia,1000,36
2018-06,Nebraska,1300,37
2018-06,Idaho,1350,38
2018-06,Hawaii,2600,39
2018-06,Maine,1900,40
2018-06,New Hampshire,1825,41
2018-06,Rhode Island,2200,42
2018-06,Montana,1350,43
2018-06,Delaware,1400,44
2018-06,South Dakota,1137,45
2018-06,Alaska,1745,46
2018-06,North Dakota,1280,47
2018-06,District of Columbia,3300,48
2018-06,Wyoming,1150,49
2018-07,California,2800,1
2018-07,Texas,1595,2
2018-07,Florida,1800,3
2018-07,Illinois,1599,4
2018-07,Pennsylvania,1300,5
2018-07,Ohio,1090,6
2018-07,Michigan,1085,7
2018-07,Georgia,1400,8
2018-07,North Carolina,1350,9
2018-07,New Jersey,2000,10
2018-07,Virginia,1795,11
2018-07,Washington,2195,12
2018-07,Massachusetts,2800,13
2018-07,Indiana,1100,14
2018-07,Arizona,1500,15
2018-07,Tennessee,1300,16
2018-07,Missouri,995,17
2018-07,Maryland,1800,18
2018-07,Wisconsin,1195,19
2018-07,Minnesota,1600,20
2018-07,Colorado,2000,21
2018-07,Alabama,1035,22
2018-07,South Carolina,1400,23
2018-07,Louisiana,1250,24
2018-07,Kentucky,1150,25
2018-07,Oregon,1850,26
2018-07,Oklahoma,1025,27
2018-07,Connecticut,2000,28
2018-07,Iowa,1100,29
2018-07,Mississippi,1195,30
2018-07,Arkansas,1100,31
2018-07,Kansas,1095,32
2018-07,Utah,1550,33
2018-07,Nevada,1545,34
2018-07,New Mexico,1250,35
2018-07,West Virginia,1000,36
2018-07,Nebraska,1300,37
2018-07,Idaho,1350,38
2018-07,Hawaii,2600,39
2018-07,Maine,1900,40
2018-07,New Hampshire,1850,41
2018-07,Rhode Island,2000,42
2018-07,Montana,1375,43
2018-07,Delaware,1400,44
2018-07,South Dakota,1150,45
2018-07,Alaska,1750,46
2018-07,North Dakota,1300,47
2018-07,District of Columbia,3350,48
2018-07,Wyoming,1100,49
2018-08,California,2800,1
2018-08,Texas,1595,2
2018-08,Florida,1800,3
2018-08,Illinois,1575,4
2018-08,Pennsylvania,1300,5
2018-08,Ohio,1050,6
2018-08,Michigan,1050,7
2018-08,Georgia,1384,8
2018-08,North Carolina,1345,9
2018-08,New Jersey,2000,10
2018-08,Virginia,1750,11
2018-08,Washington,2150,12
2018-08,Massachusetts,2700,13
2018-08,Indiana,1075,14
2018-08,Arizona,1495,15
2018-08,Tennessee,1295,16
2018-08,Missouri,1000,17
2018-08,Maryland,1800,18
2018-08,Wisconsin,1150,19
2018-08,Minnesota,1622.5,20
2018-08,Colorado,2000,21
2018-08,Alabama,1000,22
2018-08,South Carolina,1350,23
2018-08,Louisiana,1250,24
2018-08,Kentucky,1100,25
2018-08,Oregon,1800,26
2018-08,Oklahoma,1000,27
2018-08,Connecticut,2000,28
2018-08,Iowa,1100,29
2018-08,Mississippi,1162.5,30
2018-08,Arkansas,1100,31
2018-08,Kansas,1079,32
2018-08,Utah,1550,33
2018-08,Nevada,1550,34
2018-08,New Mexico,1235,35
2018-08,West Virginia,1000,36
2018-08,Nebraska,1295,37
2018-08,Idaho,1350,38
2018-08,Hawaii,2500,39
2018-08,Maine,1750,40
2018-08,New Hampshire,1800,41
2018-08,Rhode Island,2000,42
2018-08,Montana,1350,43
2018-08,Delaware,1400,44
2018-08,South Dakota,1150,45
2018-08,Alaska,1750,46
2018-08,North Dakota,1300,47
2018-08,District of Columbia,3200,48
2018-08,Wyoming,1100,49
2018-09,California,2800,1
2018-09,Texas,1550,2
2018-09,Florida,1800,3
2018-09,Illinois,1550,4
2018-09,Pennsylvania,1300,5
2018-09,Ohio,1055,6
2018-09,Michigan,1100,7
2018-09,Georgia,1350,8
2018-09,North Carolina,1335,9
2018-09,New Jersey,1995,10
2018-09,Virginia,1700,11
2018-09,Washington,2095,12
2018-09,Massachusetts,2600,13
2018-09,Indiana,1095,14
2018-09,Arizona,1475,15
2018-09,Tennessee,1295,16
2018-09,Missouri,1000,17
2018-09,Maryland,1750,18
2018-09,Wisconsin,1150,19
2018-09,Minnesota,1600,20
2018-09,Colorado,1995,21
2018-09,Alabama,1000,22
2018-09,South Carolina,1350,23
2018-09,Louisiana,1250,24
2018-09,Kentucky,1095,25
2018-09,Oregon,1795,26
2018-09,Oklahoma,995,27
2018-09,Connecticut,2000,28
2018-09,Iowa,1100,29
2018-09,Mississippi,1150,30
2018-09,Arkansas,1050,31
2018-09,Kansas,1075,32
2018-09,Utah,1550,33
2018-09,Nevada,1550,34
2018-09,New Mexico,1200,35
2018-09,West Virginia,975,36
2018-09,Nebraska,1227.5,37
2018-09,Idaho,1375,38
2018-09,Hawaii,2500,39
2018-09,Maine,1700,40
2018-09,New Hampshire,1800,41
2018-09,Rhode Island,2000,42
2018-09,Montana,1300,43
2018-09,Delaware,1400,44
2018-09,South Dakota,1150,45
2018-09,Alaska,1750,46
2018-09,North Dakota,1295,47
2018-09,District of Columbia,3100,48
2018-09,Wyoming,1099.5,49
2018-10,California,2750,1
2018-10,Texas,1550,2
2018-10,Florida,1800,3
2018-10,Illinois,1513,4
2018-10,Pennsylvania,1300,5
2018-10,Ohio,1050,6
2018-10,Michigan,1100,7
2018-10,Georgia,1350,8
2018-10,North Carolina,1344,9
2018-10,New Jersey,1950,10
2018-10,Virginia,1675,11
2018-10,Washington,2000,12
2018-10,Massachusetts,2500,13
2018-10,Indiana,1050,14
2018-10,Arizona,1450,15
2018-10,Tennessee,1287,16
2018-10,Missouri,1000,17
2018-10,Maryland,1750,18
2018-10,Wisconsin,1200,19
2018-10,Minnesota,1650,20
2018-10,Colorado,1967.5,21
2018-10,Alabama,1000,22
2018-10,South Carolina,1350,23
2018-10,Louisiana,1245,24
2018-10,Kentucky,1099,25
2018-10,Oregon,1795,26
2018-10,Oklahoma,1000,27
2018-10,Connecticut,1900,28
2018-10,Iowa,1099,29
2018-10,Mississippi,1100,30
2018-10,Arkansas,1050,31
2018-10,Kansas,1050,32
2018-10,Utah,1550,33
2018-10,Nevada,1550,34
2018-10,New Mexico,1200,35
2018-10,West Virginia,950,36
2018-10,Nebraska,1200,37
2018-10,Idaho,1350,38
2018-10,Hawaii,2500,39
2018-10,Maine,1600,40
2018-10,New Hampshire,1800,41
2018-10,Rhode Island,2000,42
2018-10,Montana,1295,43
2018-10,Delaware,1400,44
2018-10,South Dakota,1095,45
2018-10,Alaska,1700,46
2018-10,North Dakota,1300,47
2018-10,District of Columbia,3000,48
2018-10,Wyoming,1100,49
2018-11,California,2795,1
2018-11,Texas,1550,2
2018-11,Florida,1800,3
2018-11,Illinois,1500,4
2018-11,Pennsylvania,1300,5
2018-11,Ohio,1000,6
2018-11,Michigan,1095,7
2018-11,Georgia,1350,8
2018-11,North Carolina,1350,9
2018-11,New Jersey,1950,10
2018-11,Virginia,1675,11
2018-11,Washington,1995,12
2018-11,Massachusetts,2599,13
2018-11,Indiana,1025,14
2018-11,Arizona,1495,15
2018-11,Tennessee,1295,16
2018-11,Missouri,995,17
2018-11,Maryland,1750,18
2018-11,Wisconsin,1195,19
2018-11,Minnesota,1675,20
2018-11,Colorado,1950,21
2018-11,Alabama,1050,22
2018-11,South Carolina,1350,23
2018-11,Louisiana,1200,24
2018-11,Kentucky,1087.5,25
2018-11,Oregon,1749,26
2018-11,Oklahoma,1000,27
2018-11,Connecticut,1900,28
2018-11,Iowa,1100,29
2018-11,Mississippi,1100,30
2018-11,Arkansas,1050,31
2018-11,Kansas,1050,32
2018-11,Utah,1525,33
2018-11,Nevada,1550,34
2018-11,New Mexico,1200,35
2018-11,West Virginia,975,36
2018-11,Nebraska,1200,37
2018-11,Idaho,1350,38
2018-11,Hawaii,2500,39
2018-11,Maine,1625,40
2018-11,New Hampshire,1800,41
2018-11,Rhode Island,2000,42
2018-11,Montana,1295,43
2018-11,Delaware,1400,44
2018-11,South Dakota,1100,45
2018-11,Alaska,1675,46
2018-11,North Dakota,1295,47
2018-11,District of Columbia,3149,48
2018-11,Wyoming,1150,49
2018-12,California,2800,1
2018-12,Texas,1545,2
2018-12,Florida,1800,3
2018-12,Illinois,1500,4
2018-12,Pennsylvania,1300,5
2018-12,Ohio,1000,6
2018-12,Michigan,1050,7
2018-12,Georgia,1375,8
2018-12,North Carolina,1350,9
2018-12,New Jersey,1950,10
2018-12,Virginia,1650,11
2018-12,Washington,1995,12
2018-12,Massachusetts,2650,13
2018-12,Indiana,1000,14
2018-12,Arizona,1495,15
2018-12,Tennessee,1295,16
2018-12,Missouri,975,17
2018-12,Maryland,1725,18
2018-12,Wisconsin,1195,19
2018-12,Minnesota,1650,20
2018-12,Colorado,1990,21
2018-12,Alabama,1025,22
2018-12,South Carolina,1350,23
2018-12,Louisiana,1200,24
2018-12,Kentucky,1050,25
2018-12,Oregon,1750,26
2018-12,Oklahoma,1000,27
2018-12,Connecticut,1850,28
2018-12,Iowa,1095,29
2018-12,Mississippi,1145,30
2018-12,Arkansas,1025,31
2018-12,Kansas,1075,32
2018-12,Utah,1520,33
2018-12,Nevada,1595,34
2018-12,New Mexico,1200,35
2018-12,West Virginia,925,36
2018-12,Nebraska,1200,37
2018-12,Idaho,1350,38
2018-12,Hawaii,2550,39
2018-12,Maine,1700,40
2018-12,New Hampshire,1800,41
2018-12,Rhode Island,2100,42
2018-12,Montana,1250,43
2018-12,Delaware,1400,44
2018-12,South Dakota,1100,45
2018-12,Alaska,1650,46
2018-12,North Dakota,1295,47
2018-12,District of Columbia,3000,48
2018-12,Wyoming,1200,49
2019-01,California,2795,1
2019-01,Texas,1545,2
2019-01,Florida,1800,3
2019-01,Illinois,1495,4
2019-01,Pennsylvania,1300,5
2019-01,Ohio,1000,6
2019-01,Michigan,1050,7
2019-01,Georgia,1375,8
2019-01,North Carolina,1350,9
2019-01,New Jersey,1950,10
2019-01,Virginia,1600,11
2019-01,Washington,1995,12
2019-01,Massachusetts,2750,13
2019-01,Indiana,1000,14
2019-01,Arizona,1499,15
2019-01,Tennessee,1265,16
2019-01,Missouri,975,17
2019-01,Maryland,1700,18
2019-01,Wisconsin,1150,19
2019-01,Minnesota,1600,20
2019-01,Colorado,1995,21
2019-01,Alabama,1000,22
2019-01,South Carolina,1350,23
2019-01,Louisiana,1200,24
2019-01,Kentucky,1050,25
2019-01,Oregon,1750,26
2019-01,Oklahoma,1000,27
2019-01,Connecticut,1895,28
2019-01,Iowa,1095,29
2019-01,Mississippi,1150,30
2019-01,Arkansas,1000,31
2019-01,Kansas,1095,32
2019-01,Utah,1520,33
2019-01,Nevada,1595,34
2019-01,New Mexico,1200,35
2019-01,West Virginia,925,36
2019-01,Nebraska,1200,37
2019-01,Idaho,1350,38
2019-01,Hawaii,2575,39
2019-01,Maine,1680,40
2019-01,New Hampshire,1800,41
2019-01,Rhode Island,2100,42
2019-01,Montana,1250,43
2019-01,Delaware,1395,44
2019-01,South Dakota,1100,45
2019-01,Alaska,1637.5,46
2019-01,North Dakota,1323,47
2019-01,District of Columbia,3000,48
2019-01,Wyoming,1100,49
2019-02,California,2800,1
2019-02,Texas,1549,2
2019-02,Florida,1800,3
2019-02,Illinois,1500,4
2019-02,Pennsylvania,1300,5
2019-02,Ohio,1050,6
2019-02,Michigan,1050,7
2019-02,Georgia,1395,8
2019-02,North Carolina,1350,9
2019-02,New Jersey,2000,10
2019-02,Virginia,1600,11
2019-02,Washington,1995,12
2019-02,Massachusetts,2800,13
2019-02,Indiana,1000,14
2019-02,Arizona,1500,15
2019-02,Tennessee,1295,16
2019-02,Missouri,985,17
2019-02,Maryland,1700,18
2019-02,Wisconsin,1200,19
2019-02,Minnesota,1650,20
2019-02,Colorado,2000,21
2019-02,Alabama,1000,22
2019-02,South Carolina,1350,23
2019-02,Louisiana,1200,24
2019-02,Kentucky,1095,25
2019-02,Oregon,1725,26
2019-02,Oklahoma,1000,27
2019-02,Connecticut,1900,28
2019-02,Iowa,1095,29
2019-02,Mississippi,1175,30
2019-02,Arkansas,1050,31
2019-02,Kansas,1100,32
2019-02,Utah,1500,33
2019-02,Nevada,1595,34
2019-02,New Mexico,1200,35
2019-02,West Virginia,975,36
2019-02,Nebraska,1200,37
2019-02,Idaho,1350,38
2019-02,Hawaii,2650,39
2019-02,Maine,1650,40
2019-02,New Hampshire,1800,41
2019-02,Rhode Island,2200,42
2019-02,Montana,1275,43
2019-02,Delaware,1400,44
2019-02,South Dakota,1100,45
2019-02,Alaska,1650,46
2019-02,North Dakota,1300,47
2019-02,District of Columbia,3000,48
2019-02,Wyoming,1100,49
2019-03,California,2800,1
2019-03,Texas,1550,2
2019-03,Florida,1850,3
2019-03,Illinois,1500,4
2019-03,Pennsylvania,1350,5
2019-03,Ohio,1080,6
2019-03,Michigan,1060,7
2019-03,Georgia,1400,8
2019-03,North Carolina,1395,9
2019-03,New Jersey,2000,10
2019-03,Virginia,1695,11
2019-03,Washington,2000,12
2019-03,Massachusetts,2915,13
2019-03,Indiana,1050,14
2019-03,Arizona,1550,15
2019-03,Tennessee,1300,16
2019-03,Missouri,995,17
2019-03,Maryland,1700,18
2019-03,Wisconsin,1200,19
2019-03,Minnesota,1600,20
2019-03,Colorado,2000,21
2019-03,Alabama,1039,22
2019-03,South Carolina,1395,23
2019-03,Louisiana,1200,24
2019-03,Kentucky,1125,25
2019-03,Oregon,1750,26
2019-03,Oklahoma,1050,27
2019-03,Connecticut,1950,28
2019-03,Iowa,1100,29
2019-03,Mississippi,1200,30
2019-03,Arkansas,1100,31
2019-03,Kansas,1100,32
2019-03,Utah,1525,33
2019-03,Nevada,1600,34
2019-03,New Mexico,1225,35
2019-03,West Virginia,975,36
2019-03,Nebraska,1295,37
2019-03,Idaho,1350,38
2019-03,Hawaii,2650,39
2019-03,Maine,1750,40
2019-03,New Hampshire,1800,41
2019-03,Rhode Island,2200,42
2019-03,Montana,1295,43
2019-03,Delaware,1395,44
2019-03,South Dakota,1100,45
2019-03,Alaska,1700,46
2019-03,North Dakota,1350,47
2019-03,District of Columbia,3000,48
2019-03,Wyoming,1100,49
2019-04,California,2860,1
2019-04,Texas,1595,2
2019-04,Florida,1865,3
2019-04,Illinois,1520,4
2019-04,Pennsylvania,1375,5
2019-04,Ohio,1100,6
2019-04,Michigan,1100,7
2019-04,Georgia,1435,8
2019-04,North Carolina,1415,9
2019-04,New Jersey,2100,10
2019-04,Virginia,1725,11
2019-04,Washington,2100,12
2019-04,Massachusetts,3000,13
2019-04,Indiana,1100,14
2019-04,Arizona,1599,15
2019-04,Tennessee,1350,16
2019-04,Missouri,995,17
2019-04,Maryland,1750,18
2019-04,Wisconsin,1200,19
2019-04,Minnesota,1650,20
2019-04,Colorado,2095,21
2019-04,Alabama,1065,22
2019-04,South Carolina,1400,23
2019-04,Louisiana,1250,24
2019-04,Kentucky,1150,25
2019-04,Oregon,1795,26
2019-04,Oklahoma,1100,27
2019-04,Connecticut,2000,28
2019-04,Iowa,1150,29
2019-04,Mississippi,1200,30
2019-04,Arkansas,1100,31
2019-04,Kansas,1100,32
2019-04,Utah,1550,33
2019-04,Nevada,1650,34
2019-04,New Mexico,1250,35
2019-04,West Virginia,1000,36
2019-04,Nebraska,1300,37
2019-04,Idaho,1350,38
2019-04,Hawaii,2700,39
2019-04,Maine,1750,40
2019-04,New Hampshire,1850,41
2019-04,Rhode Island,2200,42
2019-04,Montana,1300,43
2019-04,Delaware,1400,44
2019-04,South Dakota,1100,45
2019-04,Alaska,1750,46
2019-04,North Dakota,1368,47
2019-04,District of Columbia,3250,48
2019-04,Wyoming,1112.5,49
2019-05,California,2900,1
2019-05,Texas,1600,2
2019-05,Florida,1870,3
2019-05,Illinois,1550,4
2019-05,Pennsylvania,1395,5
2019-05,Ohio,1100,6
2019-05,Michigan,1100,7
2019-05,Georgia,1465,8
2019-05,North Carolina,1425,9
2019-05,New Jersey,2100,10
2019-05,Virginia,1800,11
2019-05,Washington,2195,12
2019-05,Massachusetts,2950,13
2019-05,Indiana,1100,14
2019-05,Arizona,1600,15
2019-05,Tennessee,1395,16
2019-05,Missouri,1000,17
2019-05,Maryland,1800,18
2019-05,Wisconsin,1225,19
2019-05,Minnesota,1675,20
2019-05,Colorado,2099,21
2019-05,Alabama,1095,22
2019-05,South Carolina,1400,23
2019-05,Louisiana,1250,24
2019-05,Kentucky,1195,25
2019-05,Oregon,1800,26
2019-05,Oklahoma,1098.5,27
2019-05,Connecticut,2095,28
2019-05,Iowa,1195,29
2019-05,Mississippi,1195,30
2019-05,Arkansas,1100,31
2019-05,Kansas,1100,32
2019-05,Utah,1595,33
2019-05,Nevada,1650,34
2019-05,New Mexico,1275,35
2019-05,West Virginia,1000,36
2019-05,Nebraska,1300,37
2019-05,Idaho,1400,38
2019-05,Hawaii,2700,39
2019-05,Maine,1800,40
2019-05,New Hampshire,1900,41
2019-05,Rhode Island,2300,42
2019-05,Montana,1300,43
2019-05,Delaware,1452.5,44
2019-05,South Dakota,1125,45
2019-05,Alaska,1750,46
2019-05,North Dakota,1350,47
2019-05,District of Columbia,3300,48
2019-05,Wyoming,1150,49
2019-06,California,2895,1
2019-06,Texas,1600,2
2019-06,Florida,1850,3
2019-06,Illinois,1575,4
2019-06,Pennsylvania,1395,5
2019-06,Ohio,1100,6
2019-06,Michigan,1100,7
2019-06,Georgia,1475,8
2019-06,North Carolina,1437.5,9
2019-06,New Jersey,2100,10
2019-06,Virginia,1800,11
2019-06,Washington,2195,12
2019-06,Massachusetts,2900,13
2019-06,Indiana,1100,14
2019-06,Arizona,1600,15
2019-06,Tennessee,1395,16
2019-06,Missouri,1045,17
2019-06,Maryland,1800,18
2019-06,Wisconsin,1200,19
2019-06,Minnesota,1650,20
2019-06,Colorado,2100,21
2019-06,Alabama,1075,22
2019-06,South Carolina,1400,23
2019-06,Louisiana,1250,24
2019-06,Kentucky,1151.5,25
2019-06,Oregon,1825,26
2019-06,Oklahoma,1095,27
2019-06,Connecticut,2100,28
2019-06,Iowa,1150,29
2019-06,Mississippi,1150,30
2019-06,Arkansas,1100,31
2019-06,Kansas,1100,32
2019-06,Utah,1550,33
2019-06,Nevada,1650,34
2019-06,New Mexico,1250,35
2019-06,West Virginia,1000,36
2019-06,Nebraska,1300,37
2019-06,Idaho,1400,38
2019-06,Hawaii,2700,39
2019-06,Maine,1800,40
2019-06,New Hampshire,1900,41
2019-06,Rhode Island,2200,42
2019-06,Montana,1300,43
2019-06,Delaware,1500,44
2019-06,South Dakota,1150,45
2019-06,Alaska,1750,46
2019-06,North Dakota,1295,47
2019-06,District of Columbia,3400,48
2019-06,Wyoming,1200,49
2019-07,California,2895,1
2019-07,Texas,1600,2
2019-07,Florida,1810,3
2019-07,Illinois,1595,4
2019-07,Pennsylvania,1390,5
2019-07,Ohio,1100,6
2019-07,Michigan,1100,7
2019-07,Georgia,1475,8
2019-07,North Carolina,1420,9
2019-07,New Jersey,2100,10
2019-07,Virginia,1800,11
2019-07,Washington,2195,12
2019-07,Massachusetts,2800,13
2019-07,Indiana,1100,14
2019-07,Arizona,1600,15
2019-07,Tennessee,1400,16
2019-07,Missouri,1025,17
2019-07,Maryland,1800,18
2019-07,Wisconsin,1200,19
2019-07,Minnesota,1649,20
2019-07,Colorado,2095,21
2019-07,Alabama,1050,22
2019-07,South Carolina,1400,23
2019-07,Louisiana,1200,24
2019-07,Kentucky,1148,25
2019-07,Oregon,1895,26
2019-07,Oklahoma,1095,27
2019-07,Connecticut,2000,28
2019-07,Iowa,1100,29
2019-07,Mississippi,1150,30
2019-07,Arkansas,1100,31
2019-07,Kansas,1095,32
2019-07,Utah,1595,33
2019-07,Nevada,1650,34
2019-07,New Mexico,1250,35
2019-07,West Virginia,1000,36
2019-07,Nebraska,1295,37
2019-07,Idaho,1425,38
2019-07,Hawaii,2600,39
2019-07,Maine,1800,40
2019-07,New Hampshire,1950,41
2019-07,Rhode Island,2100,42
2019-07,Montana,1350,43
2019-07,Delaware,1500,44
2019-07,South Dakota,1149,45
2019-07,Alaska,1750,46
2019-07,North Dakota,1250,47
2019-07,District of Columbia,3349,48
2019-07,Wyoming,1195,49
2019-08,California,2900,1
2019-08,Texas,1600,2
2019-08,Florida,1800,3
2019-08,Illinois,1575,4
2019-08,Pennsylvania,1350,5
2019-08,Ohio,1100,6
2019-08,Michigan,1100,7
2019-08,Georgia,1450,8
2019-08,North Carolina,1400,9
2019-08,New Jersey,2100,10
2019-08,Virginia,1750,11
2019-08,Washington,2150,12
2019-08,Massachusetts,2700,13
2019-08,Indiana,1125,14
2019-08,Arizona,1595,15
2019-08,Tennessee,1395,16
2019-08,Missouri,1050,17
2019-08,Maryland,1800,18
2019-08,Wisconsin,1200,19
2019-08,Minnesota,1650,20
2019-08,Colorado,2095,21
2019-08,Alabama,1025,22
2019-08,South Carolina,1400,23
2019-08,Louisiana,1200,24
2019-08,Kentucky,1107,25
2019-08,Oregon,1895,26
2019-08,Oklahoma,1050,27
2019-08,Connecticut,2000,28
2019-08,Iowa,1125,29
2019-08,Mississippi,1145,30
2019-08,Arkansas,1100,31
2019-08,Kansas,1050,32
2019-08,Utah,1600,33
2019-08,Nevada,1650,34
2019-08,New Mexico,1250,35
2019-08,West Virginia,1000,36
2019-08,Nebraska,1250,37
2019-08,Idaho,1450,38
2019-08,Hawaii,2575,39
2019-08,Maine,1750,40
2019-08,New Hampshire,1950,41
2019-08,Rhode Island,2100,42
2019-08,Montana,1400,43
2019-08,Delaware,1490,44
2019-08,South Dakota,1150,45
2019-08,Alaska,1750,46
2019-08,North Dakota,1300,47
2019-08,District of Columbia,3300,48
2019-08,Wyoming,1275,49
