Pivot1 Names,RegionName,SizeRank,RegionID,Pivot1 Values
2004-08,Mississippi,31,34,72200
2004-08,Arkansas,32,6,85600
2004-08,Kansas,33,23,107000
2004-08,Utah,34,55,170400
2004-08,Nevada,35,42,267000
2004-08,New Mexico,36,41,153400
2004-08,West Virginia,37,61,73000
2004-08,Nebraska,38,38,111100
2004-08,Idaho,39,20,138800
2004-08,Hawaii,40,18,441900
2004-08,Maine,41,28,179600
2004-08,New Hampshire,42,39,245800
2004-08,Rhode Island,43,50,274800
2004-08,Montana,44,35,146800
2004-08,Delaware,45,13,189900
2004-08,South Dakota,46,52,119900
2004-08,Alaska,47,3,226500
2004-08,North Dakota,48,37,
2004-08,Vermont,49,58,157700
2004-08,District of Columbia,50,12,333300
2004-08,Wyoming,51,62,178400
2004-09,California,1,9,452600
2004-09,Texas,2,54,125500
2004-09,New York,3,43,230900
2004-09,Florida,4,14,178800
2004-09,Illinois,5,21,175500
2004-09,Pennsylvania,6,47,129500
2004-09,Ohio,7,44,120900
2004-09,Michigan,8,30,129700
2004-09,Georgia,9,16,148100
2004-09,North Carolina,10,36,133600
2004-09,New Jersey,11,40,312900
2004-09,Virginia,12,56,209600
2004-09,Washington,13,59,224500
2004-09,Massachusetts,14,26,351700
2004-09,Indiana,15,22,106100
2004-09,Arizona,16,8,177800
2004-09,Tennessee,17,53,100900
2004-09,Missouri,18,32,127000
2004-09,Maryland,19,27,253700
2004-09,Wisconsin,20,60,161700
2004-09,Minnesota,21,31,197500
2004-09,Colorado,22,10,223500
2004-09,Alabama,23,4,102000
2004-09,South Carolina,24,51,120300
2004-09,Louisiana,25,25,103400
2004-09,Kentucky,26,24,107500
2004-09,Oregon,27,46,187400
2004-09,Oklahoma,28,45,82100
2004-09,Connecticut,29,11,266500
2004-09,Iowa,30,19,97200
2004-09,Mississippi,31,34,74100
2004-09,Arkansas,32,6,86000
2004-09,Kansas,33,23,108100
2004-09,Utah,34,55,170600
2004-09,Nevada,35,42,275300
2004-09,New Mexico,36,41,153400
2004-09,West Virginia,37,61,73900
2004-09,Nebraska,38,38,111400
2004-09,Idaho,39,20,139600
2004-09,Hawaii,40,18,451100
2004-09,Maine,41,28,180800
2004-09,New Hampshire,42,39,247900
2004-09,Rhode Island,43,50,277700
2004-09,Montana,44,35,147700
2004-09,Delaware,45,13,195000
2004-09,South Dakota,46,52,120500
2004-09,Alaska,47,3,228600
2004-09,North Dakota,48,37,
2004-09,Vermont,49,58,159300
2004-09,District of Columbia,50,12,340100
2004-09,Wyoming,51,62,178700
2004-10,California,1,9,460500
2004-10,Texas,2,54,126000
2004-10,New York,3,43,234000
2004-10,Florida,4,14,182200
2004-10,Illinois,5,21,176500
2004-10,Pennsylvania,6,47,130600
2004-10,Ohio,7,44,121200
2004-10,Michigan,8,30,130300
2004-10,Georgia,9,16,148900
2004-10,North Carolina,10,36,134000
2004-10,New Jersey,11,40,317000
2004-10,Virginia,12,56,213700
2004-10,Washington,13,59,227300
2004-10,Massachusetts,14,26,354600
2004-10,Indiana,15,22,106400
2004-10,Arizona,16,8,181700
2004-10,Tennessee,17,53,101600
2004-10,Missouri,18,32,127400
2004-10,Maryland,19,27,258800
2004-10,Wisconsin,20,60,162300
2004-10,Minnesota,21,31,198400
2004-10,Colorado,22,10,224100
2004-10,Alabama,23,4,102600
2004-10,South Carolina,24,51,121000
2004-10,Louisiana,25,25,103800
2004-10,Kentucky,26,24,108000
2004-10,Oregon,27,46,189600
2004-10,Oklahoma,28,45,82500
2004-10,Connecticut,29,11,269300
2004-10,Iowa,30,19,98000
2004-10,Mississippi,31,34,76800
2004-10,Arkansas,32,6,86600
2004-10,Kansas,33,23,109300
2004-10,Utah,34,55,171000
2004-10,Nevada,35,42,282500
2004-10,New Mexico,36,41,153500
2004-10,West Virginia,37,61,74800
2004-10,Nebraska,38,38,111600
2004-10,Idaho,39,20,140500
2004-10,Hawaii,40,18,460100
2004-10,Maine,41,28,182200
2004-10,New Hampshire,42,39,250000
2004-10,Rhode Island,43,50,280500
2004-10,Montana,44,35,148700
2004-10,Delaware,45,13,201100
2004-10,South Dakota,46,52,120700
2004-10,Alaska,47,3,230800
2004-10,North Dakota,48,37,
2004-10,Vermont,49,58,160900
2004-10,District of Columbia,50,12,346600
2004-10,Wyoming,51,62,178600
2004-11,California,1,9,467700
2004-11,Texas,2,54,126600
2004-11,New York,3,43,237000
2004-11,Florida,4,14,185800
2004-11,Illinois,5,21,177400
2004-11,Pennsylvania,6,47,131600
2004-11,Ohio,7,44,121500
2004-11,Michigan,8,30,130700
2004-11,Georgia,9,16,149600
2004-11,North Carolina,10,36,134400
2004-11,New Jersey,11,40,320800
2004-11,Virginia,12,56,217500
2004-11,Washington,13,59,230200
2004-11,Massachusetts,14,26,357300
2004-11,Indiana,15,22,106800
2004-11,Arizona,16,8,185900
2004-11,Tennessee,17,53,102300
2004-11,Missouri,18,32,127800
2004-11,Maryland,19,27,263800
2004-11,Wisconsin,20,60,162400
2004-11,Minnesota,21,31,199300
2004-11,Colorado,22,10,224800
2004-11,Alabama,23,4,103100
2004-11,South Carolina,24,51,121700
2004-11,Louisiana,25,25,104000
2004-11,Kentucky,26,24,108500
2004-11,Oregon,27,46,191800
2004-11,Oklahoma,28,45,82900
2004-11,Connecticut,29,11,272200
2004-11,Iowa,30,19,99000
2004-11,Mississippi,31,34,79700
2004-11,Arkansas,32,6,87100
2004-11,Kansas,33,23,110500
2004-11,Utah,34,55,171600
2004-11,Nevada,35,42,288600
2004-11,New Mexico,36,41,153100
2004-11,West Virginia,37,61,75900
2004-11,Nebraska,38,38,111900
2004-11,Idaho,39,20,141400
2004-11,Hawaii,40,18,469000
2004-11,Maine,41,28,184000
2004-11,New Hampshire,42,39,252100
2004-11,Rhode Island,43,50,283100
2004-11,Montana,44,35,149800
2004-11,Delaware,45,13,206900
2004-11,South Dakota,46,52,120600
2004-11,Alaska,47,3,233100
2004-11,North Dakota,48,37,
2004-11,Vermont,49,58,162700
2004-11,District of Columbia,50,12,352400
2004-11,Wyoming,51,62,178100
2004-12,California,1,9,474800
2004-12,Texas,2,54,127100
2004-12,New York,3,43,240100
2004-12,Florida,4,14,189600
2004-12,Illinois,5,21,178300
2004-12,Pennsylvania,6,47,132500
2004-12,Ohio,7,44,121800
2004-12,Michigan,8,30,131200
2004-12,Georgia,9,16,149800
2004-12,North Carolina,10,36,134700
2004-12,New Jersey,11,40,324700
2004-12,Virginia,12,56,221400
2004-12,Washington,13,59,233100
2004-12,Massachusetts,14,26,360000
2004-12,Indiana,15,22,107400
2004-12,Arizona,16,8,190600
2004-12,Tennessee,17,53,103000
2004-12,Missouri,18,32,128300
2004-12,Maryland,19,27,268800
2004-12,Wisconsin,20,60,161600
2004-12,Minnesota,21,31,200200
2004-12,Colorado,22,10,225600
2004-12,Alabama,23,4,103400
2004-12,South Carolina,24,51,122400
2004-12,Louisiana,25,25,103800
2004-12,Kentucky,26,24,108900
2004-12,Oregon,27,46,194000
2004-12,Oklahoma,28,45,83100
2004-12,Connecticut,29,11,274900
2004-12,Iowa,30,19,100000
2004-12,Mississippi,31,34,82400
2004-12,Arkansas,32,6,87800
2004-12,Kansas,33,23,111600
2004-12,Utah,34,55,172300
2004-12,Nevada,35,42,293900
2004-12,New Mexico,36,41,151800
2004-12,West Virginia,37,61,77200
2004-12,Nebraska,38,38,112500
2004-12,Idaho,39,20,142500
2004-12,Hawaii,40,18,478100
2004-12,Maine,41,28,186500
2004-12,New Hampshire,42,39,254300
2004-12,Rhode Island,43,50,285800
2004-12,Montana,44,35,151100
2004-12,Delaware,45,13,211000
2004-12,South Dakota,46,52,120400
2004-12,Alaska,47,3,235500
2004-12,North Dakota,48,37,
2004-12,Vermont,49,58,164600
2004-12,District of Columbia,50,12,357500
2004-12,Wyoming,51,62,176900
2005-01,California,1,9,481700
2005-01,Texas,2,54,127600
2005-01,New York,3,43,243000
2005-01,Florida,4,14,193600
2005-01,Illinois,5,21,179100
2005-01,Pennsylvania,6,47,133400
2005-01,Ohio,7,44,122100
2005-01,Michigan,8,30,131800
2005-01,Georgia,9,16,149800
2005-01,North Carolina,10,36,134900
2005-01,New Jersey,11,40,328400
2005-01,Virginia,12,56,225100
2005-01,Washington,13,59,235900
2005-01,Massachusetts,14,26,362600
2005-01,Indiana,15,22,108200
2005-01,Arizona,16,8,195500
2005-01,Tennessee,17,53,103700
2005-01,Missouri,18,32,128900
2005-01,Maryland,19,27,273700
2005-01,Wisconsin,20,60,160200
2005-01,Minnesota,21,31,201200
2005-01,Colorado,22,10,226400
2005-01,Alabama,23,4,103300
2005-01,South Carolina,24,51,123100
2005-01,Louisiana,25,25,103600
2005-01,Kentucky,26,24,109100
2005-01,Oregon,27,46,196400
2005-01,Oklahoma,28,45,83200
2005-01,Connecticut,29,11,277600
2005-01,Iowa,30,19,101000
2005-01,Mississippi,31,34,84800
2005-01,Arkansas,32,6,88500
2005-01,Kansas,33,23,112500
2005-01,Utah,34,55,173000
2005-01,Nevada,35,42,298600
2005-01,New Mexico,36,41,149900
2005-01,West Virginia,37,61,78300
2005-01,Nebraska,38,38,113400
2005-01,Idaho,39,20,143700
2005-01,Hawaii,40,18,487200
2005-01,Maine,41,28,189300
2005-01,New Hampshire,42,39,256500
2005-01,Rhode Island,43,50,288400
2005-01,Montana,44,35,152200
2005-01,Delaware,45,13,213000
2005-01,South Dakota,46,52,120500
2005-01,Alaska,47,3,237900
2005-01,North Dakota,48,37,
2005-01,Vermont,49,58,166700
2005-01,District of Columbia,50,12,362400
2005-01,Wyoming,51,62,174800
2005-02,California,1,9,488400
2005-02,Texas,2,54,128100
2005-02,New York,3,43,245700
2005-02,Florida,4,14,197800
2005-02,Illinois,5,21,179800
2005-02,Pennsylvania,6,47,134200
2005-02,Ohio,7,44,122300
2005-02,Michigan,8,30,132300
2005-02,Georgia,9,16,149600
2005-02,North Carolina,10,36,135100
2005-02,New Jersey,11,40,332000
2005-02,Virginia,12,56,228700
2005-02,Washington,13,59,238800
2005-02,Massachusetts,14,26,365200
2005-02,Indiana,15,22,109100
2005-02,Arizona,16,8,200800
2005-02,Tennessee,17,53,104500
2005-02,Missouri,18,32,129500
2005-02,Maryland,19,27,278400
2005-02,Wisconsin,20,60,158300
2005-02,Minnesota,21,31,202100
2005-02,Colorado,22,10,227100
2005-02,Alabama,23,4,102700
2005-02,South Carolina,24,51,123800
2005-02,Louisiana,25,25,103300
2005-02,Kentucky,26,24,109100
2005-02,Oregon,27,46,198900
2005-02,Oklahoma,28,45,83100
2005-02,Connecticut,29,11,280100
2005-02,Iowa,30,19,101700
2005-02,Mississippi,31,34,86800
2005-02,Arkansas,32,6,89300
2005-02,Kansas,33,23,113200
2005-02,Utah,34,55,173800
2005-02,Nevada,35,42,303000
2005-02,New Mexico,36,41,148200
2005-02,West Virginia,37,61,79100
2005-02,Nebraska,38,38,114400
2005-02,Idaho,39,20,144900
2005-02,Hawaii,40,18,496500
2005-02,Maine,41,28,192000
2005-02,New Hampshire,42,39,258700
2005-02,Rhode Island,43,50,290800
2005-02,Montana,44,35,153100
2005-02,Delaware,45,13,213300
2005-02,South Dakota,46,52,120700
2005-02,Alaska,47,3,240300
2005-02,North Dakota,48,37,
2005-02,Vermont,49,58,168700
2005-02,District of Columbia,50,12,367300
2005-02,Wyoming,51,62,171600
2005-03,California,1,9,495300
2005-03,Texas,2,54,128400
2005-03,New York,3,43,248500
2005-03,Florida,4,14,202300
2005-03,Illinois,5,21,180500
2005-03,Pennsylvania,6,47,135100
2005-03,Ohio,7,44,122500
2005-03,Michigan,8,30,132800
2005-03,Georgia,9,16,149700
2005-03,North Carolina,10,36,135400
2005-03,New Jersey,11,40,335700
2005-03,Virginia,12,56,232300
2005-03,Washington,13,59,241900
2005-03,Massachusetts,14,26,367600
2005-03,Indiana,15,22,109900
2005-03,Arizona,16,8,206600
2005-03,Tennessee,17,53,105300
2005-03,Missouri,18,32,130000
2005-03,Maryland,19,27,283200
2005-03,Wisconsin,20,60,156500
2005-03,Minnesota,21,31,203100
2005-03,Colorado,22,10,227800
2005-03,Alabama,23,4,101700
2005-03,South Carolina,24,51,124600
2005-03,Louisiana,25,25,103300
2005-03,Kentucky,26,24,108900
2005-03,Oregon,27,46,201800
2005-03,Oklahoma,28,45,83000
2005-03,Connecticut,29,11,282500
2005-03,Iowa,30,19,102000
2005-03,Mississippi,31,34,88500
2005-03,Arkansas,32,6,90100
2005-03,Kansas,33,23,113700
2005-03,Utah,34,55,174500
2005-03,Nevada,35,42,307100
2005-03,New Mexico,36,41,147100
2005-03,West Virginia,37,61,79300
2005-03,Nebraska,38,38,115300
2005-03,Idaho,39,20,146100
2005-03,Hawaii,40,18,506500
2005-03,Maine,41,28,194300
2005-03,New Hampshire,42,39,260900
2005-03,Rhode Island,43,50,293000
2005-03,Montana,44,35,153700
2005-03,Delaware,45,13,213200
2005-03,South Dakota,46,52,121200
2005-03,Alaska,47,3,242600
2005-03,North Dakota,48,37,125600
2005-03,Vermont,49,58,170800
2005-03,District of Columbia,50,12,372500
2005-03,Wyoming,51,62,167700
2005-04,California,1,9,502200
2005-04,Texas,2,54,128700
2005-04,New York,3,43,251300
2005-04,Florida,4,14,207400
2005-04,Illinois,5,21,181400
2005-04,Pennsylvania,6,47,136000
2005-04,Ohio,7,44,122600
2005-04,Michigan,8,30,133400
2005-04,Georgia,9,16,149900
2005-04,North Carolina,10,36,135800
2005-04,New Jersey,11,40,339700
2005-04,Virginia,12,56,235800
2005-04,Washington,13,59,245500
2005-04,Massachusetts,14,26,369700
2005-04,Indiana,15,22,110700
2005-04,Arizona,16,8,213300
2005-04,Tennessee,17,53,106100
2005-04,Missouri,18,32,130600
2005-04,Maryland,19,27,288400
2005-04,Wisconsin,20,60,155100
2005-04,Minnesota,21,31,204300
2005-04,Colorado,22,10,228500
2005-04,Alabama,23,4,100500
